x,u
0.000000e+000,3.179993e-001
1.000000e-002,3.177407e-001
2.000000e-002,3.175046e-001
3.000000e-002,3.172022e-001
4.000000e-002,3.168158e-001
5.000000e-002,3.163420e-001
6.000000e-002,3.157795e-001
7.000000e-002,3.151280e-001
8.000000e-002,3.143875e-001
9.000000e-002,3.135583e-001
1.000000e-001,3.126406e-001
1.100000e-001,3.116347e-001
1.200000e-001,3.105412e-001
1.300000e-001,3.093603e-001
1.400000e-001,3.080927e-001
1.500000e-001,3.067389e-001
1.600000e-001,3.052995e-001
1.700000e-001,3.037751e-001
1.800000e-001,3.021663e-001
1.900000e-001,3.004739e-001
2.000000e-001,2.986986e-001
2.100000e-001,2.968411e-001
2.200000e-001,2.949022e-001
2.300000e-001,2.928829e-001
2.400000e-001,2.907840e-001
2.500000e-001,2.886064e-001
2.600000e-001,2.863510e-001
2.700000e-001,2.840188e-001
2.800000e-001,2.816109e-001
2.900000e-001,2.791283e-001
3.000000e-001,2.765721e-001
3.100000e-001,2.739434e-001
3.200000e-001,2.712434e-001
3.300000e-001,2.684732e-001
3.400000e-001,2.656341e-001
3.500000e-001,2.627274e-001
3.600000e-001,2.597543e-001
3.700000e-001,2.567161e-001
3.800000e-001,2.536142e-001
3.900000e-001,2.504500e-001
4.000000e-001,2.472249e-001
4.100000e-001,2.439403e-001
4.200000e-001,2.405977e-001
4.300000e-001,2.371986e-001
4.400000e-001,2.337445e-001
4.500000e-001,2.302370e-001
4.600000e-001,2.266777e-001
4.700000e-001,2.230682e-001
4.800000e-001,2.194101e-001
4.900000e-001,2.157050e-001
5.000000e-001,2.119548e-001
5.100000e-001,2.081610e-001
5.200000e-001,2.043254e-001
5.300000e-001,2.004498e-001
5.400000e-001,1.965360e-001
5.500000e-001,1.925857e-001
5.600000e-001,1.886008e-001
5.700000e-001,1.845831e-001
5.800000e-001,1.805345e-001
5.900000e-001,1.764568e-001
6.000000e-001,1.723520e-001
6.100000e-001,1.682220e-001
6.200000e-001,1.640687e-001
6.300000e-001,1.598940e-001
6.400000e-001,1.556999e-001
6.500000e-001,1.514883e-001
6.600000e-001,1.472614e-001
6.700000e-001,1.430209e-001
6.800000e-001,1.387690e-001
6.900000e-001,1.345076e-001
7.000000e-001,1.302388e-001
7.100000e-001,1.259646e-001
7.200000e-001,1.216870e-001
7.300000e-001,1.174080e-001
7.400000e-001,1.131298e-001
7.500000e-001,1.088542e-001
7.600000e-001,1.045835e-001
7.700000e-001,1.003195e-001
7.800000e-001,9.606437e-002
7.900000e-001,9.182012e-002
8.000000e-001,8.758878e-002
8.100000e-001,8.337238e-002
8.200000e-001,7.917293e-002
8.300000e-001,7.499245e-002
8.400000e-001,7.083294e-002
8.500000e-001,6.669639e-002
8.600000e-001,6.258480e-002
8.700000e-001,5.850012e-002
8.800000e-001,5.444432e-002
8.900000e-001,5.041933e-002
9.000000e-001,4.642709e-002
9.100000e-001,4.246949e-002
9.200000e-001,3.854842e-002
9.300000e-001,3.466576e-002
9.400000e-001,3.082335e-002
9.500000e-001,2.702301e-002
9.600000e-001,2.326654e-002
9.700000e-001,1.955572e-002
9.800000e-001,1.589231e-002
9.900000e-001,1.228348e-002
