x,u
0.000000e+000,9.947685e-001
1.000000e-002,9.947105e-001
2.000000e-002,9.946574e-001
3.000000e-002,9.945891e-001
4.000000e-002,9.945012e-001
5.000000e-002,9.943925e-001
6.000000e-002,9.942622e-001
7.000000e-002,9.941096e-001
8.000000e-002,9.939337e-001
9.000000e-002,9.937340e-001
1.000000e-001,9.935093e-001
1.100000e-001,9.932587e-001
1.200000e-001,9.929810e-001
1.300000e-001,9.926749e-001
1.400000e-001,9.923392e-001
1.500000e-001,9.919723e-001
1.600000e-001,9.915726e-001
1.700000e-001,9.911385e-001
1.800000e-001,9.906680e-001
1.900000e-001,9.901592e-001
2.000000e-001,9.896100e-001
2.100000e-001,9.890182e-001
2.200000e-001,9.883813e-001
2.300000e-001,9.876968e-001
2.400000e-001,9.869621e-001
2.500000e-001,9.861743e-001
2.600000e-001,9.853305e-001
2.700000e-001,9.844275e-001
2.800000e-001,9.834620e-001
2.900000e-001,9.824306e-001
3.000000e-001,9.813296e-001
3.100000e-001,9.801553e-001
3.200000e-001,9.789037e-001
3.300000e-001,9.775706e-001
3.400000e-001,9.761518e-001
3.500000e-001,9.746427e-001
3.600000e-001,9.730387e-001
3.700000e-001,9.713350e-001
3.800000e-001,9.695265e-001
3.900000e-001,9.676079e-001
4.000000e-001,9.655740e-001
4.100000e-001,9.634192e-001
4.200000e-001,9.611377e-001
4.300000e-001,9.587235e-001
4.400000e-001,9.561707e-001
4.500000e-001,9.534730e-001
4.600000e-001,9.506239e-001
4.700000e-001,9.476169e-001
4.800000e-001,9.444453e-001
4.900000e-001,9.411021e-001
5.000000e-001,9.375804e-001
5.100000e-001,9.338731e-001
5.200000e-001,9.299728e-001
5.300000e-001,9.258722e-001
5.400000e-001,9.215639e-001
5.500000e-001,9.170402e-001
5.600000e-001,9.122936e-001
5.700000e-001,9.073164e-001
5.800000e-001,9.021008e-001
5.900000e-001,8.966391e-001
6.000000e-001,8.909234e-001
6.100000e-001,8.849460e-001
6.200000e-001,8.786992e-001
6.300000e-001,8.721753e-001
6.400000e-001,8.653665e-001
6.500000e-001,8.582654e-001
6.600000e-001,8.508644e-001
6.700000e-001,8.431562e-001
6.800000e-001,8.351338e-001
6.900000e-001,8.267899e-001
7.000000e-001,8.181179e-001
7.100000e-001,8.091112e-001
7.200000e-001,7.997634e-001
7.300000e-001,7.900684e-001
7.400000e-001,7.800206e-001
7.500000e-001,7.696144e-001
7.600000e-001,7.588449e-001
7.700000e-001,7.477073e-001
7.800000e-001,7.361974e-001
7.900000e-001,7.243112e-001
8.000000e-001,7.120455e-001
8.100000e-001,6.993974e-001
8.200000e-001,6.863644e-001
8.300000e-001,6.729448e-001
8.400000e-001,6.591372e-001
8.500000e-001,6.449410e-001
8.600000e-001,6.303562e-001
8.700000e-001,6.153832e-001
8.800000e-001,6.000233e-001
8.900000e-001,5.842784e-001
9.000000e-001,5.681511e-001
9.100000e-001,5.516448e-001
9.200000e-001,5.347633e-001
9.300000e-001,5.175116e-001
9.400000e-001,4.998952e-001
9.500000e-001,4.819204e-001
9.600000e-001,4.635942e-001
9.700000e-001,4.449246e-001
9.800000e-001,4.259208e-001
9.900000e-001,4.067730e-001
