x,u
0.000000e+000,8.198412e-001
1.000000e-002,8.194549e-001
2.000000e-002,8.191020e-001
3.000000e-002,8.186498e-001
4.000000e-002,8.180716e-001
5.000000e-002,8.173615e-001
6.000000e-002,8.165172e-001
7.000000e-002,8.155378e-001
8.000000e-002,8.144223e-001
9.000000e-002,8.131704e-001
1.000000e-001,8.117816e-001
1.100000e-001,8.102552e-001
1.200000e-001,8.085909e-001
1.300000e-001,8.067880e-001
1.400000e-001,8.048462e-001
1.500000e-001,8.027647e-001
1.600000e-001,8.005431e-001
1.700000e-001,7.981806e-001
1.800000e-001,7.956766e-001
1.900000e-001,7.930305e-001
2.000000e-001,7.902415e-001
2.100000e-001,7.873089e-001
2.200000e-001,7.842321e-001
2.300000e-001,7.810103e-001
2.400000e-001,7.776426e-001
2.500000e-001,7.741285e-001
2.600000e-001,7.704670e-001
2.700000e-001,7.666575e-001
2.800000e-001,7.626992e-001
2.900000e-001,7.585913e-001
3.000000e-001,7.543330e-001
3.100000e-001,7.499238e-001
3.200000e-001,7.453627e-001
3.300000e-001,7.406492e-001
3.400000e-001,7.357826e-001
3.500000e-001,7.307622e-001
3.600000e-001,7.255875e-001
3.700000e-001,7.202578e-001
3.800000e-001,7.147726e-001
3.900000e-001,7.091314e-001
4.000000e-001,7.033338e-001
4.100000e-001,6.973794e-001
4.200000e-001,6.912679e-001
4.300000e-001,6.849990e-001
4.400000e-001,6.785724e-001
4.500000e-001,6.719881e-001
4.600000e-001,6.652461e-001
4.700000e-001,6.583462e-001
4.800000e-001,6.512886e-001
4.900000e-001,6.440735e-001
5.000000e-001,6.367011e-001
5.100000e-001,6.291719e-001
5.200000e-001,6.214863e-001
5.300000e-001,6.136448e-001
5.400000e-001,6.056482e-001
5.500000e-001,5.974972e-001
5.600000e-001,5.891928e-001
5.700000e-001,5.807359e-001
5.800000e-001,5.721276e-001
5.900000e-001,5.633694e-001
6.000000e-001,5.544624e-001
6.100000e-001,5.454084e-001
6.200000e-001,5.362088e-001
6.300000e-001,5.268656e-001
6.400000e-001,5.173807e-001
6.500000e-001,5.077561e-001
6.600000e-001,4.979941e-001
6.700000e-001,4.880970e-001
6.800000e-001,4.780674e-001
6.900000e-001,4.679080e-001
7.000000e-001,4.576215e-001
7.100000e-001,4.472110e-001
7.200000e-001,4.366797e-001
7.300000e-001,4.260308e-001
7.400000e-001,4.152677e-001
7.500000e-001,4.043942e-001
7.600000e-001,3.934140e-001
7.700000e-001,3.823311e-001
7.800000e-001,3.711494e-001
7.900000e-001,3.598734e-001
8.000000e-001,3.485075e-001
8.100000e-001,3.370562e-001
8.200000e-001,3.255242e-001
8.300000e-001,3.139166e-001
8.400000e-001,3.022382e-001
8.500000e-001,2.904944e-001
8.600000e-001,2.786905e-001
8.700000e-001,2.668319e-001
8.800000e-001,2.549244e-001
8.900000e-001,2.429738e-001
9.000000e-001,2.309859e-001
9.100000e-001,2.189669e-001
9.200000e-001,2.069230e-001
9.300000e-001,1.948604e-001
9.400000e-001,1.827856e-001
9.500000e-001,1.707052e-001
9.600000e-001,1.586259e-001
9.700000e-001,1.465544e-001
9.800000e-001,1.344979e-001
9.900000e-001,1.225177e-001
