x,u
0.000000e+000,1.000000e+000
1.000000e-002,4.091409e-001
2.000000e-002,2.192771e-001
3.000000e-002,1.574859e-001
4.000000e-002,1.224188e-001
5.000000e-002,9.974195e-002
6.000000e-002,8.395185e-002
7.000000e-002,7.228405e-002
8.000000e-002,6.331107e-002
9.000000e-002,5.619423e-002
1.000000e-001,5.041116e-002
1.100000e-001,4.561908e-002
1.200000e-001,4.158360e-002
1.300000e-001,3.813896e-002
1.400000e-001,3.516460e-002
1.500000e-001,3.257075e-002
1.600000e-001,3.028913e-002
1.700000e-001,2.826693e-002
1.800000e-001,2.646264e-002
1.900000e-001,2.484318e-002
2.000000e-001,2.338185e-002
2.100000e-001,2.205689e-002
2.200000e-001,2.085037e-002
2.300000e-001,1.974739e-002
2.400000e-001,1.873544e-002
2.500000e-001,1.780399e-002
2.600000e-001,1.694405e-002
2.700000e-001,1.614797e-002
2.800000e-001,1.540913e-002
2.900000e-001,1.472181e-002
3.000000e-001,1.408105e-002
3.100000e-001,1.348250e-002
3.200000e-001,1.292235e-002
3.300000e-001,1.239723e-002
3.400000e-001,1.190418e-002
3.500000e-001,1.144054e-002
3.600000e-001,1.100397e-002
3.700000e-001,1.059237e-002
3.800000e-001,1.020384e-002
3.900000e-001,9.836685e-003
4.000000e-001,9.489383e-003
4.100000e-001,9.160546e-003
4.200000e-001,8.848920e-003
4.300000e-001,8.553365e-003
4.400000e-001,8.272845e-003
4.500000e-001,8.006411e-003
4.600000e-001,7.753198e-003
4.700000e-001,7.512412e-003
4.800000e-001,7.283326e-003
4.900000e-001,7.065268e-003
5.000000e-001,6.857623e-003
5.100000e-001,6.659819e-003
5.200000e-001,6.471333e-003
5.300000e-001,6.291675e-003
5.400000e-001,6.120394e-003
5.500000e-001,5.957072e-003
5.600000e-001,5.801318e-003
5.700000e-001,5.652769e-003
5.800000e-001,5.511088e-003
5.900000e-001,5.375959e-003
6.000000e-001,5.247087e-003
6.100000e-001,5.124196e-003
6.200000e-001,5.007029e-003
6.300000e-001,4.895344e-003
6.400000e-001,4.788913e-003
6.500000e-001,4.687523e-003
6.600000e-001,4.590973e-003
6.700000e-001,4.499076e-003
6.800000e-001,4.411653e-003
6.900000e-001,4.328537e-003
7.000000e-001,4.249570e-003
7.100000e-001,4.174602e-003
7.200000e-001,4.103494e-003
7.300000e-001,4.036110e-003
7.400000e-001,3.972326e-003
7.500000e-001,3.912021e-003
7.600000e-001,3.855083e-003
7.700000e-001,3.801403e-003
7.800000e-001,3.750881e-003
7.900000e-001,3.703418e-003
8.000000e-001,3.658923e-003
8.100000e-001,3.617309e-003
8.200000e-001,3.578492e-003
8.300000e-001,3.542392e-003
8.400000e-001,3.508936e-003
8.500000e-001,3.478049e-003
8.600000e-001,3.449665e-003
8.700000e-001,3.423717e-003
8.800000e-001,3.400142e-003
8.900000e-001,3.378882e-003
9.000000e-001,3.359880e-003
9.100000e-001,3.343080e-003
9.200000e-001,3.328431e-003
9.300000e-001,3.315882e-003
9.400000e-001,3.305387e-003
9.500000e-001,3.296899e-003
9.600000e-001,3.290373e-003
9.700000e-001,3.285781e-003
9.800000e-001,3.283005e-003
9.900000e-001,3.282417e-003
