x,u
0.000000e+000,1.000000e+000
1.000000e-002,4.075193e-001
2.000000e-002,2.171350e-001
3.000000e-002,1.551750e-001
4.000000e-002,1.200128e-001
5.000000e-002,9.727529e-002
6.000000e-002,8.144370e-002
7.000000e-002,6.974607e-002
8.000000e-002,6.075097e-002
9.000000e-002,5.361744e-002
1.000000e-001,4.782166e-002
1.100000e-001,4.301991e-002
1.200000e-001,3.897716e-002
1.300000e-001,3.552717e-002
1.400000e-001,3.254906e-002
1.500000e-001,2.995280e-002
1.600000e-001,2.766992e-002
1.700000e-001,2.564746e-002
1.800000e-001,2.384378e-002
1.900000e-001,2.222571e-002
2.000000e-001,2.076647e-002
2.100000e-001,1.944424e-002
2.200000e-001,1.824102e-002
2.300000e-001,1.714185e-002
2.400000e-001,1.613421e-002
2.500000e-001,1.520751e-002
2.600000e-001,1.435273e-002
2.700000e-001,1.356219e-002
2.800000e-001,1.282924e-002
2.900000e-001,1.214815e-002
3.000000e-001,1.151392e-002
3.100000e-001,1.092218e-002
3.200000e-001,1.036910e-002
3.300000e-001,9.851301e-003
3.400000e-001,9.365784e-003
3.500000e-001,8.909894e-003
3.600000e-001,8.481260e-003
3.700000e-001,8.077760e-003
3.800000e-001,7.697494e-003
3.900000e-001,7.338748e-003
4.000000e-001,6.999976e-003
4.100000e-001,6.679781e-003
4.200000e-001,6.376894e-003
4.300000e-001,6.090160e-003
4.400000e-001,5.818530e-003
4.500000e-001,5.561042e-003
4.600000e-001,5.316818e-003
4.700000e-001,5.085050e-003
4.800000e-001,4.864998e-003
4.900000e-001,4.655979e-003
5.000000e-001,4.457364e-003
5.100000e-001,4.268572e-003
5.200000e-001,4.089065e-003
5.300000e-001,3.918343e-003
5.400000e-001,3.755946e-003
5.500000e-001,3.601441e-003
5.600000e-001,3.454429e-003
5.700000e-001,3.314537e-003
5.800000e-001,3.181417e-003
5.900000e-001,3.054743e-003
6.000000e-001,2.934212e-003
6.100000e-001,2.819537e-003
6.200000e-001,2.710453e-003
6.300000e-001,2.606709e-003
6.400000e-001,2.508070e-003
6.500000e-001,2.414314e-003
6.600000e-001,2.325233e-003
6.700000e-001,2.240632e-003
6.800000e-001,2.160326e-003
6.900000e-001,2.084142e-003
7.000000e-001,2.011914e-003
7.100000e-001,1.943487e-003
7.200000e-001,1.878716e-003
7.300000e-001,1.817462e-003
7.400000e-001,1.759594e-003
7.500000e-001,1.704987e-003
7.600000e-001,1.653525e-003
7.700000e-001,1.605097e-003
7.800000e-001,1.559596e-003
7.900000e-001,1.516924e-003
8.000000e-001,1.476986e-003
8.100000e-001,1.439692e-003
8.200000e-001,1.404958e-003
8.300000e-001,1.372701e-003
8.400000e-001,1.342846e-003
8.500000e-001,1.315321e-003
8.600000e-001,1.290055e-003
8.700000e-001,1.266985e-003
8.800000e-001,1.246047e-003
8.900000e-001,1.227182e-003
9.000000e-001,1.210336e-003
9.100000e-001,1.195454e-003
9.200000e-001,1.182486e-003
9.300000e-001,1.171385e-003
9.400000e-001,1.162105e-003
9.500000e-001,1.154604e-003
9.600000e-001,1.148838e-003
9.700000e-001,1.144782e-003
9.800000e-001,1.142331e-003
9.900000e-001,1.141812e-003
