x,u
0.000000e+000,9.229222e-001
1.000000e-002,9.226379e-001
2.000000e-002,9.223782e-001
3.000000e-002,9.220452e-001
4.000000e-002,9.216189e-001
5.000000e-002,9.210948e-001
6.000000e-002,9.204708e-001
7.000000e-002,9.197457e-001
8.000000e-002,9.189185e-001
9.000000e-002,9.179882e-001
1.000000e-001,9.169537e-001
1.100000e-001,9.158140e-001
1.200000e-001,9.145679e-001
1.300000e-001,9.132142e-001
1.400000e-001,9.117515e-001
1.500000e-001,9.101785e-001
1.600000e-001,9.084936e-001
1.700000e-001,9.066953e-001
1.800000e-001,9.047819e-001
1.900000e-001,9.027516e-001
2.000000e-001,9.006027e-001
2.100000e-001,8.983331e-001
2.200000e-001,8.959410e-001
2.300000e-001,8.934242e-001
2.400000e-001,8.907807e-001
2.500000e-001,8.880083e-001
2.600000e-001,8.851047e-001
2.700000e-001,8.820676e-001
2.800000e-001,8.788948e-001
2.900000e-001,8.755837e-001
3.000000e-001,8.721320e-001
3.100000e-001,8.685372e-001
3.200000e-001,8.647967e-001
3.300000e-001,8.609081e-001
3.400000e-001,8.568687e-001
3.500000e-001,8.526759e-001
3.600000e-001,8.483273e-001
3.700000e-001,8.438201e-001
3.800000e-001,8.391517e-001
3.900000e-001,8.343196e-001
4.000000e-001,8.293211e-001
4.100000e-001,8.241537e-001
4.200000e-001,8.188149e-001
4.300000e-001,8.133020e-001
4.400000e-001,8.076126e-001
4.500000e-001,8.017442e-001
4.600000e-001,7.956945e-001
4.700000e-001,7.894611e-001
4.800000e-001,7.830417e-001
4.900000e-001,7.764341e-001
5.000000e-001,7.696362e-001
5.100000e-001,7.626460e-001
5.200000e-001,7.554615e-001
5.300000e-001,7.480808e-001
5.400000e-001,7.405023e-001
5.500000e-001,7.327243e-001
5.600000e-001,7.247454e-001
5.700000e-001,7.165641e-001
5.800000e-001,7.081792e-001
5.900000e-001,6.995898e-001
6.000000e-001,6.907948e-001
6.100000e-001,6.817936e-001
6.200000e-001,6.725856e-001
6.300000e-001,6.631703e-001
6.400000e-001,6.535476e-001
6.500000e-001,6.437175e-001
6.600000e-001,6.336802e-001
6.700000e-001,6.234360e-001
6.800000e-001,6.129857e-001
6.900000e-001,6.023299e-001
7.000000e-001,5.914699e-001
7.100000e-001,5.804069e-001
7.200000e-001,5.691425e-001
7.300000e-001,5.576785e-001
7.400000e-001,5.460169e-001
7.500000e-001,5.341601e-001
7.600000e-001,5.221105e-001
7.700000e-001,5.098712e-001
7.800000e-001,4.974451e-001
7.900000e-001,4.848357e-001
8.000000e-001,4.720467e-001
8.100000e-001,4.590820e-001
8.200000e-001,4.459459e-001
8.300000e-001,4.326428e-001
8.400000e-001,4.191776e-001
8.500000e-001,4.055554e-001
8.600000e-001,3.917817e-001
8.700000e-001,3.778620e-001
8.800000e-001,3.638024e-001
8.900000e-001,3.496092e-001
9.000000e-001,3.352888e-001
9.100000e-001,3.208482e-001
9.200000e-001,3.062945e-001
9.300000e-001,2.916350e-001
9.400000e-001,2.768775e-001
9.500000e-001,2.620299e-001
9.600000e-001,2.471004e-001
9.700000e-001,2.320976e-001
9.800000e-001,2.170304e-001
9.900000e-001,2.019975e-001
