x,u
0.000000e+000,2.880402e-001
1.000000e-002,2.878023e-001
2.000000e-002,2.875850e-001
3.000000e-002,2.873068e-001
4.000000e-002,2.869514e-001
5.000000e-002,2.865155e-001
6.000000e-002,2.859981e-001
7.000000e-002,2.853988e-001
8.000000e-002,2.847177e-001
9.000000e-002,2.839550e-001
1.000000e-001,2.831110e-001
1.100000e-001,2.821860e-001
1.200000e-001,2.811804e-001
1.300000e-001,2.800946e-001
1.400000e-001,2.789292e-001
1.500000e-001,2.776846e-001
1.600000e-001,2.763614e-001
1.700000e-001,2.749602e-001
1.800000e-001,2.734817e-001
1.900000e-001,2.719264e-001
2.000000e-001,2.702952e-001
2.100000e-001,2.685887e-001
2.200000e-001,2.668077e-001
2.300000e-001,2.649530e-001
2.400000e-001,2.630254e-001
2.500000e-001,2.610259e-001
2.600000e-001,2.589553e-001
2.700000e-001,2.568146e-001
2.800000e-001,2.546047e-001
2.900000e-001,2.523266e-001
3.000000e-001,2.499814e-001
3.100000e-001,2.475701e-001
3.200000e-001,2.450939e-001
3.300000e-001,2.425538e-001
3.400000e-001,2.399511e-001
3.500000e-001,2.372869e-001
3.600000e-001,2.345623e-001
3.700000e-001,2.317788e-001
3.800000e-001,2.289375e-001
3.900000e-001,2.260398e-001
4.000000e-001,2.230870e-001
4.100000e-001,2.200804e-001
4.200000e-001,2.170215e-001
4.300000e-001,2.139116e-001
4.400000e-001,2.107522e-001
4.500000e-001,2.075448e-001
4.600000e-001,2.042908e-001
4.700000e-001,2.009917e-001
4.800000e-001,1.976492e-001
4.900000e-001,1.942646e-001
5.000000e-001,1.908398e-001
5.100000e-001,1.873761e-001
5.200000e-001,1.838753e-001
5.300000e-001,1.803390e-001
5.400000e-001,1.767689e-001
5.500000e-001,1.731665e-001
5.600000e-001,1.695337e-001
5.700000e-001,1.658722e-001
5.800000e-001,1.621836e-001
5.900000e-001,1.584697e-001
6.000000e-001,1.547323e-001
6.100000e-001,1.509732e-001
6.200000e-001,1.471941e-001
6.300000e-001,1.433968e-001
6.400000e-001,1.395831e-001
6.500000e-001,1.357549e-001
6.600000e-001,1.319140e-001
6.700000e-001,1.280622e-001
6.800000e-001,1.242013e-001
6.900000e-001,1.203332e-001
7.000000e-001,1.164598e-001
7.100000e-001,1.125828e-001
7.200000e-001,1.087043e-001
7.300000e-001,1.048259e-001
7.400000e-001,1.009497e-001
7.500000e-001,9.707734e-002
7.600000e-001,9.321083e-002
7.700000e-001,8.935197e-002
7.800000e-001,8.550263e-002
7.900000e-001,8.166465e-002
8.000000e-001,7.783989e-002
8.100000e-001,7.403017e-002
8.200000e-001,7.023732e-002
8.300000e-001,6.646317e-002
8.400000e-001,6.270953e-002
8.500000e-001,5.897819e-002
8.600000e-001,5.527094e-002
8.700000e-001,5.158955e-002
8.800000e-001,4.793579e-002
8.900000e-001,4.431140e-002
9.000000e-001,4.071810e-002
9.100000e-001,3.715759e-002
9.200000e-001,3.363157e-002
9.300000e-001,3.014171e-002
9.400000e-001,2.668965e-002
9.500000e-001,2.327702e-002
9.600000e-001,1.990541e-002
9.700000e-001,1.657640e-002
9.800000e-001,1.329156e-002
9.900000e-001,1.005686e-002
