x,u
0.000000e+000,3.102746e-001
1.000000e-002,3.100213e-001
2.000000e-002,3.097899e-001
3.000000e-002,3.094936e-001
4.000000e-002,3.091152e-001
5.000000e-002,3.086509e-001
6.000000e-002,3.080999e-001
7.000000e-002,3.074616e-001
8.000000e-002,3.067363e-001
9.000000e-002,3.059239e-001
1.000000e-001,3.050249e-001
1.100000e-001,3.040396e-001
1.200000e-001,3.029683e-001
1.300000e-001,3.018116e-001
1.400000e-001,3.005700e-001
1.500000e-001,2.992439e-001
1.600000e-001,2.978340e-001
1.700000e-001,2.963409e-001
1.800000e-001,2.947652e-001
1.900000e-001,2.931077e-001
2.000000e-001,2.913690e-001
2.100000e-001,2.895498e-001
2.200000e-001,2.876511e-001
2.300000e-001,2.856737e-001
2.400000e-001,2.836183e-001
2.500000e-001,2.814860e-001
2.600000e-001,2.792776e-001
2.700000e-001,2.769942e-001
2.800000e-001,2.746366e-001
2.900000e-001,2.722061e-001
3.000000e-001,2.697036e-001
3.100000e-001,2.671303e-001
3.200000e-001,2.644873e-001
3.300000e-001,2.617757e-001
3.400000e-001,2.589968e-001
3.500000e-001,2.561519e-001
3.600000e-001,2.532422e-001
3.700000e-001,2.502689e-001
3.800000e-001,2.472335e-001
3.900000e-001,2.441373e-001
4.000000e-001,2.409816e-001
4.100000e-001,2.377680e-001
4.200000e-001,2.344978e-001
4.300000e-001,2.311726e-001
4.400000e-001,2.277938e-001
4.500000e-001,2.243629e-001
4.600000e-001,2.208816e-001
4.700000e-001,2.173515e-001
4.800000e-001,2.137741e-001
4.900000e-001,2.101510e-001
5.000000e-001,2.064840e-001
5.100000e-001,2.027747e-001
5.200000e-001,1.990248e-001
5.300000e-001,1.952361e-001
5.400000e-001,1.914103e-001
5.500000e-001,1.875492e-001
5.600000e-001,1.836545e-001
5.700000e-001,1.797281e-001
5.800000e-001,1.757718e-001
5.900000e-001,1.717875e-001
6.000000e-001,1.677770e-001
6.100000e-001,1.637422e-001
6.200000e-001,1.596849e-001
6.300000e-001,1.556072e-001
6.400000e-001,1.515108e-001
6.500000e-001,1.473978e-001
6.600000e-001,1.432701e-001
6.700000e-001,1.391296e-001
6.800000e-001,1.349782e-001
6.900000e-001,1.308181e-001
7.000000e-001,1.266511e-001
7.100000e-001,1.224791e-001
7.200000e-001,1.183043e-001
7.300000e-001,1.141286e-001
7.400000e-001,1.099540e-001
7.500000e-001,1.057824e-001
7.600000e-001,1.016159e-001
7.700000e-001,9.745644e-002
7.800000e-001,9.330605e-002
7.900000e-001,8.916669e-002
8.000000e-001,8.504036e-002
8.100000e-001,8.092903e-002
8.200000e-001,7.683466e-002
8.300000e-001,7.275923e-002
8.400000e-001,6.870469e-002
8.500000e-001,6.467298e-002
8.600000e-001,6.066603e-002
8.700000e-001,5.668576e-002
8.800000e-001,5.273407e-002
8.900000e-001,4.881286e-002
9.000000e-001,4.492400e-002
9.100000e-001,4.106935e-002
9.200000e-001,3.725073e-002
9.300000e-001,3.346997e-002
9.400000e-001,2.972886e-002
9.500000e-001,2.602917e-002
9.600000e-001,2.237264e-002
9.700000e-001,1.876101e-002
9.800000e-001,1.519599e-002
9.900000e-001,1.168441e-002
