x,u
0.000000e+000,7.350212e-001
1.000000e-002,7.346092e-001
2.000000e-002,7.342330e-001
3.000000e-002,7.337510e-001
4.000000e-002,7.331348e-001
5.000000e-002,7.323785e-001
6.000000e-002,7.314797e-001
7.000000e-002,7.304376e-001
8.000000e-002,7.292517e-001
9.000000e-002,7.279216e-001
1.000000e-001,7.264473e-001
1.100000e-001,7.248285e-001
1.200000e-001,7.230651e-001
1.300000e-001,7.211571e-001
1.400000e-001,7.191044e-001
1.500000e-001,7.169067e-001
1.600000e-001,7.145642e-001
1.700000e-001,7.120765e-001
1.800000e-001,7.094438e-001
1.900000e-001,7.066659e-001
2.000000e-001,7.037427e-001
2.100000e-001,7.006742e-001
2.200000e-001,6.974603e-001
2.300000e-001,6.941011e-001
2.400000e-001,6.905964e-001
2.500000e-001,6.869462e-001
2.600000e-001,6.831507e-001
2.700000e-001,6.792098e-001
2.800000e-001,6.751236e-001
2.900000e-001,6.708922e-001
3.000000e-001,6.665157e-001
3.100000e-001,6.619942e-001
3.200000e-001,6.573279e-001
3.300000e-001,6.525172e-001
3.400000e-001,6.475621e-001
3.500000e-001,6.424630e-001
3.600000e-001,6.372203e-001
3.700000e-001,6.318343e-001
3.800000e-001,6.263055e-001
3.900000e-001,6.206344e-001
4.000000e-001,6.148215e-001
4.100000e-001,6.088674e-001
4.200000e-001,6.027728e-001
4.300000e-001,5.965385e-001
4.400000e-001,5.901651e-001
4.500000e-001,5.836536e-001
4.600000e-001,5.770050e-001
4.700000e-001,5.702201e-001
4.800000e-001,5.633001e-001
4.900000e-001,5.562461e-001
5.000000e-001,5.490594e-001
5.100000e-001,5.417413e-001
5.200000e-001,5.342932e-001
5.300000e-001,5.267167e-001
5.400000e-001,5.190131e-001
5.500000e-001,5.111844e-001
5.600000e-001,5.032321e-001
5.700000e-001,4.951582e-001
5.800000e-001,4.869646e-001
5.900000e-001,4.786535e-001
6.000000e-001,4.702269e-001
6.100000e-001,4.616870e-001
6.200000e-001,4.530364e-001
6.300000e-001,4.442774e-001
6.400000e-001,4.354125e-001
6.500000e-001,4.264446e-001
6.600000e-001,4.173763e-001
6.700000e-001,4.082106e-001
6.800000e-001,3.989504e-001
6.900000e-001,3.895990e-001
7.000000e-001,3.801593e-001
7.100000e-001,3.706350e-001
7.200000e-001,3.610292e-001
7.300000e-001,3.513457e-001
7.400000e-001,3.415880e-001
7.500000e-001,3.317599e-001
7.600000e-001,3.218653e-001
7.700000e-001,3.119081e-001
7.800000e-001,3.018925e-001
7.900000e-001,2.918226e-001
8.000000e-001,2.817027e-001
8.100000e-001,2.715372e-001
8.200000e-001,2.613306e-001
8.300000e-001,2.510874e-001
8.400000e-001,2.408124e-001
8.500000e-001,2.305103e-001
8.600000e-001,2.201859e-001
8.700000e-001,2.098442e-001
8.800000e-001,1.994903e-001
8.900000e-001,1.891291e-001
9.000000e-001,1.787660e-001
9.100000e-001,1.684062e-001
9.200000e-001,1.580550e-001
9.300000e-001,1.477178e-001
9.400000e-001,1.374001e-001
9.500000e-001,1.271073e-001
9.600000e-001,1.168451e-001
9.700000e-001,1.066190e-001
9.800000e-001,9.643489e-002
9.900000e-001,8.633674e-002
