x,u
0.000000e+000,1.000000e+000
1.000000e-002,4.167619e-001
2.000000e-002,2.293471e-001
3.000000e-002,1.683528e-001
4.000000e-002,1.337379e-001
5.000000e-002,1.113534e-001
6.000000e-002,9.576680e-002
7.000000e-002,8.424931e-002
8.000000e-002,7.539185e-002
9.000000e-002,6.836657e-002
1.000000e-001,6.265781e-002
1.100000e-001,5.792725e-002
1.200000e-001,5.394349e-002
1.300000e-001,5.054294e-002
1.400000e-001,4.760657e-002
1.500000e-001,4.504577e-002
1.600000e-001,4.279316e-002
1.700000e-001,4.079659e-002
1.800000e-001,3.901510e-002
1.900000e-001,3.741603e-002
2.000000e-001,3.597303e-002
2.100000e-001,3.466462e-002
2.200000e-001,3.347310e-002
2.300000e-001,3.238376e-002
2.400000e-001,3.138426e-002
2.500000e-001,3.046420e-002
2.600000e-001,2.961472e-002
2.700000e-001,2.882824e-002
2.800000e-001,2.809826e-002
2.900000e-001,2.741912e-002
3.000000e-001,2.678591e-002
3.100000e-001,2.619436e-002
3.200000e-001,2.564070e-002
3.300000e-001,2.512161e-002
3.400000e-001,2.463416e-002
3.500000e-001,2.417573e-002
3.600000e-001,2.374402e-002
3.700000e-001,2.333693e-002
3.800000e-001,2.295262e-002
3.900000e-001,2.258940e-002
4.000000e-001,2.224577e-002
4.100000e-001,2.192036e-002
4.200000e-001,2.161193e-002
4.300000e-001,2.131937e-002
4.400000e-001,2.104164e-002
4.500000e-001,2.077782e-002
4.600000e-001,2.052704e-002
4.700000e-001,2.028854e-002
4.800000e-001,2.006158e-002
4.900000e-001,1.984551e-002
5.000000e-001,1.963972e-002
5.100000e-001,1.944365e-002
5.200000e-001,1.925679e-002
5.300000e-001,1.907864e-002
5.400000e-001,1.890877e-002
5.500000e-001,1.874676e-002
5.600000e-001,1.859223e-002
5.700000e-001,1.844482e-002
5.800000e-001,1.830420e-002
5.900000e-001,1.817006e-002
6.000000e-001,1.804211e-002
6.100000e-001,1.792007e-002
6.200000e-001,1.780370e-002
6.300000e-001,1.769275e-002
6.400000e-001,1.758699e-002
6.500000e-001,1.748623e-002
6.600000e-001,1.739027e-002
6.700000e-001,1.729891e-002
6.800000e-001,1.721198e-002
6.900000e-001,1.712933e-002
7.000000e-001,1.705078e-002
7.100000e-001,1.697620e-002
7.200000e-001,1.690545e-002
7.300000e-001,1.683840e-002
7.400000e-001,1.677491e-002
7.500000e-001,1.671488e-002
7.600000e-001,1.665820e-002
7.700000e-001,1.660475e-002
7.800000e-001,1.655443e-002
7.900000e-001,1.650716e-002
8.000000e-001,1.646284e-002
8.100000e-001,1.642138e-002
8.200000e-001,1.638270e-002
8.300000e-001,1.634673e-002
8.400000e-001,1.631339e-002
8.500000e-001,1.628260e-002
8.600000e-001,1.625431e-002
8.700000e-001,1.622845e-002
8.800000e-001,1.620494e-002
8.900000e-001,1.618375e-002
9.000000e-001,1.616480e-002
9.100000e-001,1.614805e-002
9.200000e-001,1.613344e-002
9.300000e-001,1.612093e-002
9.400000e-001,1.611046e-002
9.500000e-001,1.610199e-002
9.600000e-001,1.609549e-002
9.700000e-001,1.609090e-002
9.800000e-001,1.608814e-002
9.900000e-001,1.608755e-002
