x,u
0.000000e+000,9.391540e-001
1.000000e-002,9.388996e-001
2.000000e-002,9.386672e-001
3.000000e-002,9.383690e-001
4.000000e-002,9.379872e-001
5.000000e-002,9.375177e-001
6.000000e-002,9.369584e-001
7.000000e-002,9.363082e-001
8.000000e-002,9.355660e-001
9.000000e-002,9.347306e-001
1.000000e-001,9.338011e-001
1.100000e-001,9.327761e-001
1.200000e-001,9.316545e-001
1.300000e-001,9.304350e-001
1.400000e-001,9.291159e-001
1.500000e-001,9.276958e-001
1.600000e-001,9.261730e-001
1.700000e-001,9.245457e-001
1.800000e-001,9.228121e-001
1.900000e-001,9.209702e-001
2.000000e-001,9.190180e-001
2.100000e-001,9.169534e-001
2.200000e-001,9.147740e-001
2.300000e-001,9.124777e-001
2.400000e-001,9.100621e-001
2.500000e-001,9.075246e-001
2.600000e-001,9.048628e-001
2.700000e-001,9.020740e-001
2.800000e-001,8.991556e-001
2.900000e-001,8.961047e-001
3.000000e-001,8.929187e-001
3.100000e-001,8.895947e-001
3.200000e-001,8.861298e-001
3.300000e-001,8.825210e-001
3.400000e-001,8.787653e-001
3.500000e-001,8.748597e-001
3.600000e-001,8.708012e-001
3.700000e-001,8.665867e-001
3.800000e-001,8.622132e-001
3.900000e-001,8.576774e-001
4.000000e-001,8.529764e-001
4.100000e-001,8.481069e-001
4.200000e-001,8.430659e-001
4.300000e-001,8.378504e-001
4.400000e-001,8.324572e-001
4.500000e-001,8.268834e-001
4.600000e-001,8.211259e-001
4.700000e-001,8.151817e-001
4.800000e-001,8.090481e-001
4.900000e-001,8.027222e-001
5.000000e-001,7.962011e-001
5.100000e-001,7.894822e-001
5.200000e-001,7.825629e-001
5.300000e-001,7.754407e-001
5.400000e-001,7.681132e-001
5.500000e-001,7.605781e-001
5.600000e-001,7.528332e-001
5.700000e-001,7.448764e-001
5.800000e-001,7.367059e-001
5.900000e-001,7.283199e-001
6.000000e-001,7.197168e-001
6.100000e-001,7.108951e-001
6.200000e-001,7.018537e-001
6.300000e-001,6.925913e-001
6.400000e-001,6.831072e-001
6.500000e-001,6.734006e-001
6.600000e-001,6.634710e-001
6.700000e-001,6.533182e-001
6.800000e-001,6.429423e-001
6.900000e-001,6.323432e-001
7.000000e-001,6.215216e-001
7.100000e-001,6.104781e-001
7.200000e-001,5.992137e-001
7.300000e-001,5.877296e-001
7.400000e-001,5.760272e-001
7.500000e-001,5.641085e-001
7.600000e-001,5.519753e-001
7.700000e-001,5.396302e-001
7.800000e-001,5.270757e-001
7.900000e-001,5.143148e-001
8.000000e-001,5.013508e-001
8.100000e-001,4.881872e-001
8.200000e-001,4.748280e-001
8.300000e-001,4.612774e-001
8.400000e-001,4.475398e-001
8.500000e-001,4.336203e-001
8.600000e-001,4.195239e-001
8.700000e-001,4.052562e-001
8.800000e-001,3.908231e-001
8.900000e-001,3.762307e-001
9.000000e-001,3.614856e-001
9.100000e-001,3.465946e-001
9.200000e-001,3.315648e-001
9.300000e-001,3.164038e-001
9.400000e-001,3.011194e-001
9.500000e-001,2.857197e-001
9.600000e-001,2.702132e-001
9.700000e-001,2.546086e-001
9.800000e-001,2.389153e-001
9.900000e-001,2.232418e-001
