x,u
0.000000e+000,5.403905e-001
1.000000e-002,5.400111e-001
2.000000e-002,5.396647e-001
3.000000e-002,5.392209e-001
4.000000e-002,5.386539e-001
5.000000e-002,5.379582e-001
6.000000e-002,5.371321e-001
7.000000e-002,5.361748e-001
8.000000e-002,5.350864e-001
9.000000e-002,5.338667e-001
1.000000e-001,5.325161e-001
1.100000e-001,5.310349e-001
1.200000e-001,5.294233e-001
1.300000e-001,5.276817e-001
1.400000e-001,5.258106e-001
1.500000e-001,5.238105e-001
1.600000e-001,5.216819e-001
1.700000e-001,5.194253e-001
1.800000e-001,5.170413e-001
1.900000e-001,5.145305e-001
2.000000e-001,5.118935e-001
2.100000e-001,5.091312e-001
2.200000e-001,5.062441e-001
2.300000e-001,5.032332e-001
2.400000e-001,5.000991e-001
2.500000e-001,4.968428e-001
2.600000e-001,4.934651e-001
2.700000e-001,4.899669e-001
2.800000e-001,4.863493e-001
2.900000e-001,4.826132e-001
3.000000e-001,4.787598e-001
3.100000e-001,4.747901e-001
3.200000e-001,4.707052e-001
3.300000e-001,4.665063e-001
3.400000e-001,4.621948e-001
3.500000e-001,4.577717e-001
3.600000e-001,4.532386e-001
3.700000e-001,4.485968e-001
3.800000e-001,4.438476e-001
3.900000e-001,4.389925e-001
4.000000e-001,4.340331e-001
4.100000e-001,4.289710e-001
4.200000e-001,4.238077e-001
4.300000e-001,4.185449e-001
4.400000e-001,4.131843e-001
4.500000e-001,4.077277e-001
4.600000e-001,4.021769e-001
4.700000e-001,3.965337e-001
4.800000e-001,3.908002e-001
4.900000e-001,3.849782e-001
5.000000e-001,3.790697e-001
5.100000e-001,3.730770e-001
5.200000e-001,3.670019e-001
5.300000e-001,3.608469e-001
5.400000e-001,3.546140e-001
5.500000e-001,3.483055e-001
5.600000e-001,3.419239e-001
5.700000e-001,3.354714e-001
5.800000e-001,3.289505e-001
5.900000e-001,3.223637e-001
6.000000e-001,3.157135e-001
6.100000e-001,3.090025e-001
6.200000e-001,3.022334e-001
6.300000e-001,2.954088e-001
6.400000e-001,2.885314e-001
6.500000e-001,2.816041e-001
6.600000e-001,2.746296e-001
6.700000e-001,2.676109e-001
6.800000e-001,2.605509e-001
6.900000e-001,2.534525e-001
7.000000e-001,2.463187e-001
7.100000e-001,2.391525e-001
7.200000e-001,2.319572e-001
7.300000e-001,2.247357e-001
7.400000e-001,2.174913e-001
7.500000e-001,2.102272e-001
7.600000e-001,2.029466e-001
7.700000e-001,1.956527e-001
7.800000e-001,1.883489e-001
7.900000e-001,1.810386e-001
8.000000e-001,1.737250e-001
8.100000e-001,1.664117e-001
8.200000e-001,1.591019e-001
8.300000e-001,1.517992e-001
8.400000e-001,1.445069e-001
8.500000e-001,1.372287e-001
8.600000e-001,1.299679e-001
8.700000e-001,1.227281e-001
8.800000e-001,1.155129e-001
8.900000e-001,1.083257e-001
9.000000e-001,1.011701e-001
9.100000e-001,9.404960e-002
9.200000e-001,8.696782e-002
9.300000e-001,7.992829e-002
9.400000e-001,7.293453e-002
9.500000e-001,6.599011e-002
9.600000e-001,5.909855e-002
9.700000e-001,5.226338e-002
9.800000e-001,4.548816e-002
9.900000e-001,3.879360e-002
