x,u
0.000000e+000,9.997175e-001
1.000000e-002,9.997106e-001
2.000000e-002,9.997044e-001
3.000000e-002,9.996963e-001
4.000000e-002,9.996858e-001
5.000000e-002,9.996727e-001
6.000000e-002,9.996568e-001
7.000000e-002,9.996378e-001
8.000000e-002,9.996156e-001
9.000000e-002,9.995899e-001
1.000000e-001,9.995605e-001
1.100000e-001,9.995269e-001
1.200000e-001,9.994888e-001
1.300000e-001,9.994459e-001
1.400000e-001,9.993976e-001
1.500000e-001,9.993433e-001
1.600000e-001,9.992826e-001
1.700000e-001,9.992148e-001
1.800000e-001,9.991392e-001
1.900000e-001,9.990550e-001
2.000000e-001,9.989613e-001
2.100000e-001,9.988573e-001
2.200000e-001,9.987418e-001
2.300000e-001,9.986137e-001
2.400000e-001,9.984719e-001
2.500000e-001,9.983150e-001
2.600000e-001,9.981415e-001
2.700000e-001,9.979498e-001
2.800000e-001,9.977382e-001
2.900000e-001,9.975049e-001
3.000000e-001,9.972479e-001
3.100000e-001,9.969649e-001
3.200000e-001,9.966535e-001
3.300000e-001,9.963114e-001
3.400000e-001,9.959356e-001
3.500000e-001,9.955234e-001
3.600000e-001,9.950715e-001
3.700000e-001,9.945765e-001
3.800000e-001,9.940348e-001
3.900000e-001,9.934426e-001
4.000000e-001,9.927958e-001
4.100000e-001,9.920898e-001
4.200000e-001,9.913201e-001
4.300000e-001,9.904817e-001
4.400000e-001,9.895692e-001
4.500000e-001,9.885771e-001
4.600000e-001,9.874995e-001
4.700000e-001,9.863301e-001
4.800000e-001,9.850623e-001
4.900000e-001,9.836892e-001
5.000000e-001,9.822035e-001
5.100000e-001,9.805975e-001
5.200000e-001,9.788632e-001
5.300000e-001,9.769923e-001
5.400000e-001,9.749759e-001
5.500000e-001,9.728050e-001
5.600000e-001,9.704700e-001
5.700000e-001,9.679612e-001
5.800000e-001,9.652683e-001
5.900000e-001,9.623806e-001
6.000000e-001,9.592874e-001
6.100000e-001,9.559774e-001
6.200000e-001,9.524390e-001
6.300000e-001,9.486604e-001
6.400000e-001,9.446294e-001
6.500000e-001,9.403336e-001
6.600000e-001,9.357603e-001
6.700000e-001,9.308968e-001
6.800000e-001,9.257299e-001
6.900000e-001,9.202464e-001
7.000000e-001,9.144330e-001
7.100000e-001,9.082763e-001
7.200000e-001,9.017629e-001
7.300000e-001,8.948792e-001
7.400000e-001,8.876118e-001
7.500000e-001,8.799474e-001
7.600000e-001,8.718727e-001
7.700000e-001,8.633748e-001
7.800000e-001,8.544407e-001
7.900000e-001,8.450580e-001
8.000000e-001,8.352145e-001
8.100000e-001,8.248984e-001
8.200000e-001,8.140983e-001
8.300000e-001,8.028034e-001
8.400000e-001,7.910035e-001
8.500000e-001,7.786889e-001
8.600000e-001,7.658507e-001
8.700000e-001,7.524807e-001
8.800000e-001,7.385715e-001
8.900000e-001,7.241165e-001
9.000000e-001,7.091102e-001
9.100000e-001,6.935479e-001
9.200000e-001,6.774260e-001
9.300000e-001,6.607420e-001
9.400000e-001,6.434945e-001
9.500000e-001,6.256832e-001
9.600000e-001,6.073092e-001
9.700000e-001,5.883747e-001
9.800000e-001,5.688841e-001
9.900000e-001,5.490861e-001
